X	Y	Z	Yaw	Pitch	Roll	VYaw	VPitch	VRoll	Thrust	T1	T2	T3	T4	PWM1	PWM2	PWM3	PWM4
-0,2720931	0,3796116	0,2882794	37,91325	13,40987	3,092677	-6,182155	3,24595	0,5637678	0	0	0,02682182	0,03809718	0	0	0	0	0
-0,2723456	0,3782567	0,2888994	37,77808	13,5694	3,127288	-6,577273	4,828499	0,8785369	0	0	0,03949962	0,05707036	0	0	0	0	0
-0,2725706	0,3768903	0,2894582	37,65712	13,73294	3,261886	-6,493891	6,65273	0,5233744	0	0	0,06129355	0,07176103	0	0	0	0	0
-0,2726639	0,3754289	0,2900202	37,57369	13,90915	3,545851	-6,68574	7,643992	1,923509	0	0	0,05720483	0,09567501	0	0	0	0	0
-0,2726198	0,3742548	0,290512	37,57169	14,16469	3,837627	-5,964351	8,886166	3,424712	0	0	0,05461453	0,1231088	0	0	0	0	0
-0,2727334	0,3730906	0,2908883	37,61503	14,3655	3,994751	-5,024702	9,557411	3,915973	0	0	0,05641438	0,1347338	0	0	0	0	0
-0,2725591	0,371941	0,2909733	37,73721	14,47055	4,261805	-3,756539	9,471147	5,229255	0	0	0,04241892	0,147004	0	0	0	0	0
-0,2724763	0,3710885	0,2911029	37,90375	14,48403	4,44574	-2,15826	8,404656	6,652472	0	0	0,01752184	0,1505713	0	0	0	0	0
-0,2721513	0,3701065	0,2911758	38,09488	14,41804	4,656491	-0,4786137	7,342933	8,671989	0	0	0	0,1601492	0,01329057	0	0	0	0
-0,2717994	0,369207	0,2913573	38,27868	14,42093	4,813856	1,375875	6,988698	10,18052	0	0	0	0,1716922	0,0319182	0	0	0	0
-0,2713329	0,3682128	0,2915281	38,44727	14,37995	5,048138	3,204111	5,820488	11,73274	0	0	0	0,1755323	0,05912254	0	0	0	0
-0,2709064	0,367173	0,2920201	38,61972	14,40564	5,274653	5,04981	5,017423	12,88417	0	0	0	0,1790159	0,07866742	0	0	0	0
-0,2705994	0,3664183	0,2922841	38,69886	14,44342	5,488278	6,25043	4,26283	13,35833	0	0	0	0,1762116	0,09095498	0	0	0	0
-0,2698467	0,3641532	0,2932019	38,87841	14,27969	6,075731	7,828339	2,223234	15,17925	0	0	0	0,1740248	0,1295602	0	0	0	0
-0,2694344	0,3625351	0,2942375	38,99075	14,25736	6,553751	8,514319	0,5559643	16,29671	0	0	0	0,1685267	0,1574074	0	0	0	0
-0,2689256	0,3606967	0,2951741	39,07095	14,2809	7,101971	8,735533	-0,5076303	18,64328	0	0	0	0,1813565	0,1915091	0	0	0	0
-0,2683768	0,3590455	0,2962171	39,09157	14,39851	7,592792	8,126136	-0,4321853	19,98588	0	0	0	0,195537	0,2041807	0	0	0	0
-0,26794	0,3573197	0,2970794	39,07834	14,40296	8,064338	7,047533	-0,4864016	21,71154	0	0	0	0,2122514	0,2219794	0	0	0	0
-0,2677478	0,3557106	0,2980534	39,07915	14,34933	8,469733	5,905598	-0,4122383	22,87941	0	0	0	0,2246717	0,2329165	0	0	0	0
-0,2675407	0,3543459	0,298907	39,10018	14,21424	8,794476	4,928984	-1,240177	23,88367	0	0	0	0,2264349	0,2512385	0	0	0	0
-0,2673143	0,3531095	0,299694	39,09808	14,14409	9,092935	3,904854	-1,415156	24,26873	0	0	0	0,2285358	0,2568389	0	0	0	0
-0,2671003	0,3521476	0,3006152	39,09632	14,15652	9,284439	2,859621	-1,494727	24,05867	0	0	0	0,2256394	0,2555339	0	0	0	0
-0,2670619	0,3512665	0,301514	39,0015	14,21742	9,398052	1,81583	-1,355979	23,4586	0	0	0	0,2210262	0,2481458	0	0	0	0
-0,2670746	0,3506637	0,3024683	38,77593	14,19254	9,417932	-0,6149127	-0,5228738	20,05317	0	0	0	0,1953029	0,2057604	0	0	0	0
-0,2672871	0,3501647	0,3035436	38,39683	14,15782	9,328562	-3,563477	-0,5972087	16,64884	0	0	0	0,1605163	0,1724605	0	0	0	0
-0,2673632	0,3497188	0,3047786	37,94541	14,17966	9,193143	-6,75326	-0,6074283	12,54701	0	0	0	0,1193958	0,1315444	0	0	0	0
-0,267177	0,349293	0,3059632	37,50317	14,34202	8,987001	-9,53037	-0,3389447	8,36524	0	0	0	0,08026295	0,08704185	0	0	0	0
-0,2671537	0,3490224	0,3073705	37,13663	14,59764	8,742012	-11,65022	1,168039	4,066038	0	0	0	0,05234076	0,02897998	0	0	0	0
-0,2668062	0,3489044	0,3088333	36,76269	14,93314	8,481202	-13,89871	3,502812	0,06881318	0	0	0,03433999	0,03571625	0	0	0	0	0
-0,2664168	0,3488173	0,3099937	36,44992	15,21842	8,313073	-15,90151	6,025102	-2,888409	0	0	0,08913511	0,03136693	0	0	0	0	0
-0,2661707	0,3490911	0,3111159	36,16425	15,40463	8,214598	-17,60297	7,563208	-5,270011	0	0	0,1283322	0,02293197	0	0	0	0	0
-0,2659873	0,3498358	0,3121497	35,98953	15,52313	8,151224	-18,6407	8,199687	-6,799276	0	0	0,1499896	0,0140041	0	0	0	0	0
-0,2657862	0,350931	0,3127249	35,88673	15,47091	8,117846	-18,68858	7,520916	-7,68122	0	0,00160303	0,1520213	0	0	0	0	0	0
-0,26569	0,3522738	0,3130126	35,91267	15,26797	8,191133	-17,17952	6,452544	-7,360774	0	0,009082302	0,1381332	0	0	0	0	0	0
-0,2656125	0,3536928	0,31315	36,0185	14,92537	8,353492	-14,26998	4,605271	-5,850409	0	0,01245138	0,1045568	0	0	0	0	0	0
-0,2654633	0,355326	0,3130909	36,19605	14,61243	8,466879	-10,49611	2,596613	-4,357575	0	0,01760962	0,06954189	0	0	0	0	0	0
-0,2653463	0,3561009	0,3129274	36,2527	14,46349	8,559759	-7,502823	0,7288154	-2,563449	0	0,01834633	0,03292264	0	0	0	0	0	0
-0,2650773	0,3576318	0,3125187	36,36211	14,20001	8,661934	-4,647116	-2,38574	-0,4804678	0	0,02866208	0	0	0,01905272	0	0	0	0
-0,2645754	0,3592755	0,3118736	36,38128	13,90085	8,725018	-2,288493	-6,193674	1,46289	0	0,04730784	0	0	0,07656563	0	0	0	0
-0,2637296	0,360664	0,3109984	36,36459	13,68782	8,933316	-0,5119848	-9,183631	3,721451	0	0,0546218	0	0	0,1290508	0	0	0	0
-0,2629599	0,3622131	0,3101809	36,3755	13,48706	8,98317	1,267545	-11,5054	4,611422	0	0,06893976	0	0	0,1611682	0	0	0	0
-0,2620049	0,3636478	0,3091587	36,43181	13,35228	9,057109	2,653674	-13,02508	5,435298	0	0,0758978	0	0	0,1846038	0	0	0	0
-0,26105	0,3649983	0,3080601	36,50151	13,19661	9,077686	3,688675	-13,64579	5,759027	0	0,0788676	0	0	0,1940482	0	0	0	0
-0,2600458	0,3664233	0,3067411	36,51922	12,94601	9,097708	3,639306	-13,93171	5,439435	0	0,08492278	0	0	0,1937115	0	0	0	0
-0,2590558	0,3677692	0,305254	36,59415	12,65275	9,1575	3,453935	-13,63568	4,824041	0	0,08811636	0	0	0,1845972	0	0	0	0
-0,2580542	0,3688622	0,3036563	36,70708	12,3939	9,285379	3,066141	-13,31112	4,910994	0	0,0840013	0	0	0,1822212	0	0	0	0
-0,2571591	0,3699871	0,3019403	36,85598	12,18258	9,431524	3,61969	-13,68548	5,230581	0	0,08454895	0	0	0,1891606	0	0	0	0
-0,2562425	0,3708934	0,3000442	37,00444	11,87037	9,605932	3,853997	-13,97781	5,663979	0	0,0831383	0	0	0,1964179	0	0	0	0
-0,2554376	0,3717225	0,2982514	37,11928	11,59663	9,811935	4,428031	-13,82532	6,521494	0	0,07303823	0	0	0,2034681	0	0	0	0
-0,2547585	0,372447	0,2965499	37,25307	11,25513	9,98823	5,330853	-14,59606	6,329469	0	0,08266594	0	0	0,2092553	0	0	0	0
-0,2540475	0,3729266	0,2951606	37,30707	10,94644	10,09713	5,589398	-15,2437	6,683777	0	0,08559923	0	0	0,2192748	0	0	0	0
-0,2532137	0,3732069	0,2938805	37,35257	10,58868	10,07784	5,52451	-16,58156	6,124391	0	0,1045717	0	0	0,2270595	0	0	0	0
-0,2524611	0,373191	0,293141	37,33109	10,30863	9,899098	4,977438	-17,32784	4,928463	0	0,1239937	0	0	0,222563	0	0	0	0
-0,2519931	0,3733172	0,2930899	37,28973	10,22989	9,610729	4,623015	-16,29672	3,078123	0	0,132186	0	0	0,1937484	0	0	0	0
-0,2515735	0,3731151	0,2933897	37,17751	10,3119	9,319835	3,5001	-14,04505	0,9740049	0	0,1307105	0	0	0,1501906	0	0	0	0
-0,2513131	0,3729198	0,2941643	36,92083	10,43338	9,054158	1,282514	-11,76312	-1,387324	0	0,1315045	0	0	0,103758	0	0	0	0
-0,2511156	0,37261	0,2952766	36,65562	10,59958	8,8295	-1,202176	-9,497931	-3,612137	0	0,1311007	0	0	0,05885794	0	0	0	0
-0,2511939	0,3723513	0,2967145	36,43455	10,77135	8,664462	-3,419373	-6,594136	-5,64881	0	0,1224295	0	0	0,009453259	0	0	0	0
-0,2515364	0,3720955	0,2983467	36,26305	10,94639	8,641291	-5,137357	-3,901403	-7,023855	0	0,1092526	0,03122451	0	0	0	0	0	0
-0,2520835	0,3719511	0,3000767	36,11685	11,04485	8,729028	-6,817301	-1,261703	-7,555197	0	0,088169	0,06293494	0	0	0	0	0	0
-0,2527178	0,3719043	0,3017469	36,01763	11,086	8,934145	-7,736649	0,8373684	-6,977924	0	0,06140555	0,07815292	0	0	0	0	0	0
-0,2536129	0,3719658	0,3033346	35,88118	11,05998	9,290469	-8,828321	2,827778	-4,724232	0	0,01896454	0,0755201	0	0	0	0	0	0
-0,2545459	0,3721978	0,3047683	35,77831	11,00514	9,698009	-9,316663	4,179054	-1,206531	0	0	0,05385585	0,02972523	0	0	0	0	0
-0,2554806	0,3724577	0,3060028	35,64381	11,02495	10,09424	-9,875477	4,770352	2,901089	0	0	0,01869263	0,07671441	0	0	0	0	0
-0,2564031	0,3727041	0,3069747	35,47544	11,03673	10,51837	-10,21239	4,348935	7,191179	0	0	0	0,1154011	0,02842244	0	0	0	0
-0,257025	0,3731263	0,307704	35,35224	10,95791	10,8761	-9,411511	3,147194	10,93163	0	0	0	0,1407882	0,07784434	0	0	0	0
-0,2577354	0,3734476	0,3084534	35,26692	10,86382	11,19653	-8,332152	1,585404	14,20214	0	0	0	0,1578754	0,1261673	0	0	0	0
-0,2582194	0,3737868	0,3089797	35,24775	10,79327	11,41263	-7,120775	0,1314981	16,48899	0	0	0	0,1662049	0,1635749	0	0	0	0
-0,2586296	0,3742312	0,3094245	35,2566	10,71332	11,53357	-6,038715	-1,398471	17,35362	0	0	0	0,1595515	0,1875209	0	0	0	0
-0,2588976	0,3745409	0,3096766	35,2733	10,65749	11,6022	-5,061254	-2,324182	17,23901	0	0	0	0,1491483	0,195632	0	0	0	0
-0,2591565	0,3748107	0,3098494	35,27217	10,59249	11,60502	-4,472754	-2,961061	16,02519	0	0	0	0,1306413	0,1898626	0	0	0	0
-0,259402	0,375082	0,3099976	35,23989	10,60794	11,52668	-3,847679	-2,712222	13,41724	0	0	0	0,1070502	0,1612946	0	0	0	0
-0,2596156	0,3752379	0,310062	35,18043	10,68351	11,42533	-3,587281	-1,929751	10,36388	0	0	0	0,0843413	0,1229363	0	0	0	0
-0,2597904	0,3752554	0,310046	35,10438	10,7352	11,32428	-3,236566	-1,738492	7,380223	0	0	0	0,05641732	0,09118715	0	0	0	0
-0,2598641	0,3752157	0,3100309	35,06993	10,7383	11,26972	-2,433055	-1,790568	4,508088	0	0	0	0,0271752	0,06298655	0	0	0	0
-0,2600964	0,374875	0,3099172	35,04844	10,76372	11,15404	-1,822788	-1,165138	1,667618	0	0	0	0,005024803	0,02832756	0	0	0	0
-0,2603126	0,3744951	0,3097663	35,11219	10,87184	11,16965	-0,9283887	0,04813372	-0,161247	0	0,001131133	0,002093807	0	0	0	0	0	0
-0,2605768	0,3740516	0,3095474	35,18298	11,00312	11,28926	-0,3886177	1,259139	-0,7402368	0	0	0,01999376	0,005189026	0	0	0	0	0
-0,2606693	0,3738692	0,3094138	35,20074	11,03291	11,37595	-0,3351281	1,91754	-0,9456978	0	0	0,02863237	0,009718417	0	0	0	0	0
-0,2607978	0,3735668	0,3090906	35,22859	11,01269	11,58191	-0,2682947	2,131206	-0,1217248	0	0	0,02252931	0,02009481	0	0	0	0	0
-0,2609776	0,373384	0,3087173	35,26509	10,89122	11,75167	-0,04245745	1,79241	0,8799231	0	0	0,009124871	0,02672333	0	0	0	0	0
-0,2611934	0,3734024	0,3082768	35,29967	10,71679	11,86048	0,3586343	0,6530787	2,00281	0	0	0	0,02655888	0,01349731	0	0	0	0
-0,2614902	0,3735135	0,307732	35,37563	10,53187	11,89369	1,171209	-0,9098836	2,81016	0	0	0	0,01900276	0,03720044	0	0	0	0
-0,2618173	0,3736712	0,3072293	35,41552	10,33929	11,8883	1,866802	-2,37544	3,384091	0	0	0	0,01008652	0,05759531	0	0	0	0
-0,2620544	0,3739131	0,306839	35,43092	10,20035	11,95061	2,165973	-3,227663	4,085384	0	0	0	0,008577213	0,07313047	0	0	0	0
-0,2622409	0,3742217	0,3065352	35,44627	10,1669	12,0046	2,386981	-3,580901	5,10338	0,004444445	0	0	0,01966923	0,09128725	0	0	0	0
-0,2623363	0,3746493	0,3063781	35,46192	10,17059	11,99977	2,098385	-4,207515	4,980717	0,02666667	0,01893465	0	0,03439868	0,118549	51	50	52	59
-0,2623714	0,3752311	0,3063042	35,4723	10,1039	11,91247	1,735928	-5,395301	3,739264	0,04888889	0,06544925	0	0,03232852	0,1402345	55	50	52	61
-0,2624064	0,3761609	0,3062184	35,46799	9,91498	11,68069	1,603451	-6,707547	1,828465	0,04888889	0,09767971	0	9,81E-05	0,134249	57	50	50	60
-0,2624743	0,3770199	0,3063594	35,4385	9,77428	11,43889	1,259443	-7,430429	-0,8581336	0,05333333	0,136219	0	0	0,1190563	60	50	50	59
-0,2626454	0,3780735	0,3068518	35,40274	9,678937	11,13529	0,8258956	-7,273713	-3,69826	0,04888889	0,1586086	0,01313436	0	0,08464342	62	51	50	56
-0,2626375	0,3792411	0,3072928	35,30773	9,606859	10,96559	0,04836261	-6,659562	-5,369357	0,04888889	0,1691781	0,03598684	0	0,06179093	63	52	50	54
-0,2627372	0,3803419	0,3076435	35,15369	9,508646	10,868	-1,331632	-6,139303	-6,154088	0,05333333	0,1762672	0,05348119	0	0,05318548	64	54	50	54
-0,2629369	0,3814535	0,3080647	35,0089	9,404017	10,75519	-2,439692	-5,611622	-6,798658	0,05333333	0,1774361	0,0652037	0	0,04146297	64	55	50	53
-0,2629965	0,3828528	0,3085127	34,94287	9,168282	10,60019	-2,928308	-6,19242	-8,102561	0,05333333	0,1962831	0,07243474	0	0,03423193	65	55	50	52
-0,2629166	0,3844345	0,3089351	35,01148	8,981028	10,3887	-2,608767	-7,115247	-9,695375	0,04888889	0,2169951	0,07469016	0	0,02308761	67	55	50	51
-0,2628134	0,3860258	0,3093346	35,08771	8,687712	10,18828	-2,245281	-8,897238	-10,86894	0,05333333	0,2509951	0,07305038	0	0,03361629	70	55	50	52
-0,2626183	0,3877337	0,3098817	35,14791	8,36232	9,969079	-1,946362	-10,44949	-11,66033	0,07111111	0,2922093	0,08321957	0	0,05900266	73	56	50	54
-0,2623832	0,3895802	0,3104362	35,18488	8,128119	9,659481	-1,69862	-10,72114	-12,12726	0,08	0,308484	0,09406115	0	0,06593885	74	57	50	55
-0,2619112	0,3914955	0,3110351	35,17156	7,905866	9,437729	-1,60162	-11,21046	-12,00696	0,08	0,3121742	0,08796495	0	0,07203504	74	57	50	55
-0,261621	0,3934568	0,3116696	35,12048	7,756786	9,204877	-1,693562	-11,53288	-11,58247	0,08	0,3111535	0,08049584	0	0,07950415	74	56	50	56
-0,2614646	0,3955638	0,3123416	35,01331	7,546549	8,966804	-1,766484	-12,36184	-11,99268	0,08	0,3235452	0,07630845	0	0,08369154	75	56	50	56
-0,2610427	0,3972155	0,3127116	34,90963	7,158587	8,719872	-1,464383	-14,10033	-12,88876	0,08	0,3498909	0,06788437	0	0,09211563	77	55	50	57
-0,2612332	0,398987	0,3131169	34,76279	7,125668	8,176565	-1,476651	-13,67007	-15,47171	0,08	0,3714178	0,0980164	0	0,0619836	79	57	50	54
-0,2613579	0,4002458	0,3135613	34,75112	7,084386	7,907142	-1,150495	-12,50335	-16,15823	0,08	0,3666157	0,1165488	0	0,04345119	79	59	50	53
-0,2613066	0,4015573	0,3135363	34,57315	7,302644	7,582899	-2,629939	-10,07028	-16,83479	0,08	0,3490507	0,1476451	0	0,0123549	77	61	50	50
-0,2614912	0,4019983	0,3137143	34,49299	7,189493	7,569316	-3,568284	-8,989297	-15,71375	0,08	0,3270305	0,1472446	0	0,01275542	76	61	50	51
-0,2615986	0,402538	0,3136616	34,33852	7,34553	7,469989	-4,856337	-6,100728	-14,99451	0,08	0,2909524	0,1689378	0	0	73	63	50	50
-0,2616242	0,4028572	0,3135288	34,22232	7,315411	7,405401	-5,775364	-4,876244	-13,52446	0,08	0,264007	0,1664821	0	0	71	63	50	50
-0,2617385	0,4029916	0,3134536	34,24714	7,286323	7,244121	-5,546505	-3,717251	-13,16162	0,08	0,2487887	0,1744437	0	0	69	63	50	50
-0,2618246	0,4029235	0,3133428	34,36828	7,307159	7,139043	-4,513175	-2,697756	-12,39498	0,08	0,2309273	0,1769722	0	0	68	64	50	50
-0,2618514	0,402742	0,3133107	34,49151	7,339527	7,145371	-3,1308	-1,242131	-10,92857	0,08	0,201707	0,1768644	0	0	66	64	50	50
-0,2618153	0,4024502	0,3133129	34,59546	7,416804	7,2672	-1,885021	1,549298	-8,716015	0,08	0,1516672	0,1826531	0,008332832	0	62	64	50	50
-0,2617114	0,4021087	0,313264	34,66701	7,599459	7,433925	-0,5746983	2,842744	-4,455834	0,08	0,09613089	0,1529858	0,0638691	0,007014219	57	62	55	50
-0,2617247	0,401954	0,3134956	34,74842	7,543439	7,626086	-0,0161819	2,75431	-1,686335	0,08	0,06932025	0,1244064	0,09067975	0,03559355	55	59	57	52
-0,2617462	0,4016671	0,3135469	34,82035	7,550228	7,820707	1,483151	1,4855	1,426847	0,08	0,05087653	0,08058654	0,1091235	0,07941346	54	56	58	56
-0,2616488	0,4013419	0,3135674	34,96868	7,497714	7,967355	2,854128	1,849324	2,388231	0,08	0,03762444	0,07461093	0,1223756	0,08538906	53	55	59	56
-0,2612795	0,4011291	0,3133797	34,97829	7,501895	8,039243	3,838661	0,9381877	3,415517	0,08	0,03646296	0,05522671	0,123537	0,1047733	52	54	59	58
-0,261234	0,4011455	0,3133643	35,13645	7,543258	8,109266	5,484776	1,36708	4,223185	0,08	0,02409735	0,05143895	0,1359026	0,108561	51	54	60	58
-0,2610908	0,401047	0,3132042	35,19067	7,346556	8,13595	5,661175	0,3614009	5,350966	0,08	0,02287633	0,03010434	0,1371237	0,1298957	51	52	60	60
-0,2607993	0,400696	0,3130174	35,26539	7,325267	7,837822	5,382649	0,10865	4,192664	0,08	0,03698686	0,03915986	0,1230131	0,1208401	52	53	59	59
-0,260424	0,4008605	0,3125808	35,24209	7,315738	7,758816	4,503448	-0,1427332	3,680665	0,08	0,04462069	0,04176602	0,1153793	0,118234	53	53	59	59
-0,2603952	0,4007721	0,3125743	35,28406	7,267275	7,573255	4,131607	-0,8971721	1,836324	0,08	0,07060848	0,05266504	0,08939151	0,107335	55	54	57	58
-0,2599424	0,4006431	0,3125502	35,39226	7,315322	7,234592	4,351493	-1,704817	-1,195991	0,08	0,1090081	0,07491174	0,05099192	0,08508826	58	55	54	56
-0,2594893	0,4003354	0,311958	35,3313	7,525156	6,868565	3,497262	-0,1097	-4,545118	0,08	0,1265482	0,1243542	0,03345181	0,03564582	60	59	52	52
-0,2589692	0,400016	0,3114414	35,09995	7,675641	6,583529	1,677609	0,7524734	-7,423056	0,08	0,1467058	0,1617553	0,01329418	0	61	62	51	50
-0,2587308	0,3991497	0,3113856	35,19675	7,530315	6,492298	1,368413	0,1956049	-8,850326	0,08	0,1665472	0,1704593	0	0	63	63	50	50
-0,2584427	0,3983549	0,3110621	35,19235	7,592627	6,313033	1,284322	0,5443887	-10,35724	0,08444444	0,182573	0,1934607	0	0	64	65	50	50
-0,2579015	0,3975713	0,3107453	35,24718	7,706733	6,182104	0,6643968	0,9808512	-11,56295	0,08444444	0,1902654	0,2098825	0	0	65	66	50	50
-0,2576235	0,3970726	0,3104617	35,28344	7,751392	6,084591	0,5565937	2,429009	-12,30813	0,08444444	0,1832356	0,2318158	0	0	64	68	50	50
-0,2579286	0,3967627	0,3104836	35,3022	8,010185	5,964961	0,2208476	4,109499	-11,23715	0,08888889	0,1601654	0,2423553	0,01761242	0	62	69	51	50
-0,2577782	0,3960443	0,3101864	35,40206	8,014813	6,040051	0,9598369	4,194443	-10,31257	0,08888889	0,1500702	0,2339591	0,02770758	0	62	68	52	50
-0,2576474	0,3950961	0,3097501	35,51651	7,607458	6,449051	1,394711	2,041095	-6,745209	0,08888889	0,13593	0,1767519	0,04184776	0,001025848	60	64	53	50
-0,2578291	0,394738	0,309596	35,62327	7,522199	6,579926	1,38606	1,241255	-3,927988	0,08888889	0,1157562	0,1405813	0,06202156	0,03719646	59	61	54	52
-0,2579152	0,394999	0,3095664	35,75692	7,32902	6,961702	2,553721	-1,176814	0,5588256	0,08444444	0,09062432	0,06708805	0,07826456	0,1018008	57	55	56	58
-0,2580839	0,3948089	0,3096766	35,803	7,340201	7,02931	4,218284	-2,012631	2,674685	0,08888889	0,08226836	0,04201573	0,09550942	0,1357621	56	53	57	60
-0,2581788	0,3947494	0,3095974	35,92955	7,390033	7,551044	4,396811	-0,8416913	6,35246	0,08888889	0,03378121	0,01694738	0,1439966	0,1608304	52	51	61	62
-0,2585623	0,3954152	0,3099998	35,92293	7,131834	7,516218	4,383468	-2,764753	7,2191	0,08888889	0,04434542	0	0,1334324	0,1887274	53	50	60	65
-0,2587515	0,3957587	0,3101065	35,96903	7,098281	7,675943	4,331077	-3,650707	8,963016	0,08888889	0,0357658	0	0,142012	0,2150261	52	50	61	67
-0,2584737	0,3957787	0,3100194	36,00002	6,685462	8,027963	4,299468	-6,395567	11,6602	0,08888889	0,03624251	0	0,1415353	0,2694466	52	50	61	71
-0,2591138	0,3964748	0,3106564	36,08935	6,691479	7,836146	4,722876	-7,912224	11,22709	0,09333333	0,06018467	0	0,126482	0,2847265	54	50	60	72
-0,2592722	0,3969487	0,3105847	36,02212	6,569693	7,909003	3,72033	-8,670705	11,21369	0,09333333	0,06790344	0	0,1187632	0,2921773	55	50	59	73
-0,2592815	0,3981315	0,3103036	35,73597	6,616524	7,772248	1,316755	-5,945592	7,939163	0,1066667	0,08673096	0	0,1266024	0,2455142	56	50	60	69
-0,25949	0,3986746	0,3105336	35,72184	6,457726	7,730195	0,5914525	-6,386824	6,901598	0,1111111	0,1059634	0	0,1162589	0,2439953	58	50	59	69
-0,2596588	0,3989945	0,3108408	35,80094	6,285979	7,58528	0,2641064	-6,258229	3,741458	0,1244444	0,1496122	0,02444758	0,09927674	0,2244413	61	51	57	67
-0,2597211	0,3994343	0,3111045	35,77736	6,189375	7,367892	-0,1538311	-6,904943	2,031485	0,1511111	0,1998457	0,06174683	0,1023765	0,2404754	65	54	58	69
-0,2597061	0,4000572	0,3112779	35,74124	6,209633	7,151783	-1,129896	-7,082383	-2,395558	0,1555556	0,250335	0,1086873	0,06077615	0,2024238	70	58	54	66
-0,2593687	0,4000996	0,3113404	35,81898	6,277326	7,246311	-0,6237016	-5,127038	-1,619439	0,1555556	0,2230203	0,1204796	0,0880908	0,1906316	67	59	57	65
-0,2595673	0,4008013	0,3111465	35,7886	6,256867	7,084962	-1,082586	-5,048471	-3,545876	0,1555556	0,241499	0,1405296	0,06961209	0,1705815	69	61	55	63
-0,2597789	0,4008337	0,3113694	35,86322	6,132306	6,763107	-0,8207685	-3,318932	-7,58912	0,16	0,2690805	0,2027019	0,05091948	0,1172981	71	66	54	59
-0,2599914	0,401466	0,3110953	35,9159	6,378744	6,611352	-1,040678	-1,876404	-7,348749	0,1555556	0,2478071	0,210279	0,06330404	0,1008321	69	66	55	58
-0,2598716	0,4011748	0,3108567	35,94954	6,02431	6,672786	-0,4354696	-3,272291	-7,41729	0,16	0,2668958	0,20145	0,05310418	0,11855	71	66	54	59
-0,2597066	0,4011818	0,3106492	35,93511	6,139668	6,761193	1,19483	-2,861132	-6,066315	0,16	0,2492745	0,1920518	0,07072553	0,1279482	69	65	55	60
-0,2602315	0,4013587	0,3109052	35,82409	6,114517	6,52024	0,6134708	-2,059252	-7,259717	0,1555556	0,2487452	0,2075602	0,06236588	0,1035509	69	66	54	58
-0,2601785	0,4012542	0,3110125	35,8999	5,956486	6,6631	0,5937412	-1,976954	-5,533067	0,16	0,2351002	0,1955611	0,08489978	0,1244389	68	65	56	59
-0,2606075	0,4016029	0,3108254	35,74954	6,103083	6,600281	-0,1669004	-0,5177554	-4,605654	0,16	0,2112341	0,200879	0,1087659	0,119121	66	66	58	59
-0,2603143	0,4015477	0,3104929	35,76269	6,157179	6,901437	0,1287228	-0,3147233	-1,502071	0,16	0,1781679	0,1718735	0,1418321	0,1481265	64	63	61	61
-0,2607489	0,4017161	0,3108459	35,87011	6,030797	6,870151	0,3067697	-1,479169	-2,256959	0,16	0,1973613	0,1677779	0,1226387	0,1522221	65	63	59	62
-0,2605658	0,4014705	0,310999	36,08865	5,99234	6,990692	1,800289	-1,587161	-0,5656201	0,16	0,1815278	0,1497846	0,1384722	0,1702154	64	61	61	63
-0,2607542	0,4021969	0,3109422	36,0769	5,872022	7,06135	1,282056	-1,561698	1,789458	0,16	0,1577224	0,1264884	0,1622776	0,1935115	62	60	62	65
-0,2608752	0,402585	0,3110241	36,12367	5,839807	7,045383	1,246625	-3,233619	2,604184	0,1555556	0,1618499	0,09717754	0,1492612	0,2139336	62	57	61	67
-0,2606656	0,4029219	0,3109311	36,16621	5,703602	6,929503	1,3	-1,924243	1,540303	0,1555556	0,159395	0,1209101	0,1517162	0,190201	62	59	62	65
-0,2607412	0,4033506	0,3110017	36,13968	5,708004	6,851724	1,227445	-2,589982	0,5431842	0,16	0,180468	0,1286683	0,139532	0,1913317	64	60	61	65
-0,2611646	0,4034945	0,3111807	36,03913	5,68246	6,636306	1,290273	-2,592334	0,6963974	0,16	0,1789594	0,1271127	0,1410406	0,1928873	64	60	61	65
-0,2605138	0,4035474	0,3108788	35,964	5,499013	6,780405	0,3846122	-2,744831	0,7038246	0,1555556	0,1759656	0,121069	0,1351455	0,1900421	64	59	60	65
-0,2605187	0,4046069	0,3108739	35,84803	5,673096	6,425978	0,590903	-2,579914	-1,045816	0,1555556	0,1918129	0,1402146	0,1192983	0,1708965	65	61	59	63
-0,2608486	0,4049203	0,3108186	35,73672	5,746858	6,039782	-0,1558225	-2,461922	-5,169921	0,1555556	0,231874	0,1826355	0,07923713	0,1284756	68	64	56	60
-0,2604329	0,4051448	0,3108921	35,80842	5,649024	5,974594	-0,3701242	-2,290636	-5,373328	0,16	0,2366396	0,1908269	0,08336035	0,1291731	68	65	56	60
-0,26058	0,405832	0,3105818	35,669	5,595444	5,552043	-2,517901	-2,381371	-8,631878	0,1555556	0,265688	0,2180606	0,04542308	0,09305049	71	67	53	57
-0,2609533	0,4064589	0,3108329	35,52221	5,486115	5,000541	-3,328096	-2,315439	-12,36483	0,1555556	0,3023583	0,2560495	0,008752838	0,05506161	74	70	50	54
-0,2603543	0,4063911	0,3100637	35,41618	5,264394	5,128608	-4,244926	-3,45247	-11,50063	0,16	0,309531	0,2404816	0,01046899	0,07951838	74	69	50	56
-0,2605148	0,4065896	0,3100618	35,42333	5,196177	4,790593	-4,457259	-3,044549	-12,83344	0,16	0,3187799	0,2578889	0,001220122	0,06211109	75	70	50	54
